lista,proveedor,codigo,codigo_padded,producto,tipo,familia_codigo,familia,subfamilia_codigo,barras,uc,uv
TODOS,0000000488 - POS TODOS,3523,0000003523,WHI BUSHMILLS 10 AÑOS COPA,KIT,0029,WHISKYS,,9900352300005,PZ,PZ
TODOS,0000000488 - POS TODOS,3764,0000003764,WHI BUSHMILLS 16 AÑOS COPA,KIT,0029,WHISKYS,,9900376400002,PZ,PZ
TODOS,0000000488 - POS TODOS,3726,0000003726,WHI BUSHMILLS BLACK BUSH,KIT,0029,WHISKYS,,9900372600000,PZ,PZ
TODOS,0000000488 - POS TODOS,3727,0000003727,WHI BUSHMILLS BLACK BUSH COPA,KIT,0029,WHISKYS,,9900372700007,PZ,PZ
TODOS,0000000488 - POS TODOS,3734,0000003734,WHI CHIVAS REGAL 12 AÑOS,KIT,0029,WHISKYS,,9900373400005,PZ,PZ
TODOS,0000000488 - POS TODOS,455,0000000455,WHI CHIVAS REGAL 12 AÑOS COPA,KIT,0029,WHISKYS,,9900045500002,PZ,PZ
TODOS,0000000488 - POS TODOS,3735,0000003735,WHI CHIVAS REGAL 18 AÑOS,KIT,0029,WHISKYS,,9900373500002,PZ,PZ
TODOS,0000000488 - POS TODOS,3736,0000003736,WHI CHIVAS REGAL 18 AÑOS COPA,KIT,0029,WHISKYS,,9900373600009,PZ,PZ
TODOS,0000000488 - POS TODOS,3750,0000003750,WHI J. DANIELS GENTLEMAN,KIT,0029,WHISKYS,,9900375000005,PZ,PZ
TODOS,0000000488 - POS TODOS,3744,0000003744,WHI J. DANIELS HONEY,KIT,0029,WHISKYS,,9900374400004,PZ,PZ
TODOS,0000000488 - POS TODOS,3742,0000003742,WHI J. DANIELS NO. 7,KIT,0029,WHISKYS,,9900374200000,PZ,PZ
TODOS,0000000488 - POS TODOS,3743,0000003743,WHI J. DANIELS NO. 7 COPA,KIT,0029,WHISKYS,,9900374300007,PZ,PZ
TODOS,0000000488 - POS TODOS,3748,0000003748,WHI J. DANIELS SINGLE BAREL,KIT,0029,WHISKYS,,9900374800002,PZ,PZ
TODOS,0000000488 - POS TODOS,4615,0000004615,WHI J. WALKER BLACK LABEL,KIT,0029,WHISKYS,,9900461500006,PZ,PZ
TODOS,0000000488 - POS TODOS,3737,0000003737,WHI J. WALKER BLACK LABEL 1 LT,KIT,0029,WHISKYS,,9900373700006,PZ,PZ
TODOS,0000000488 - POS TODOS,457,0000000457,WHI J. WALKER BLACK LABEL COPA,KIT,0029,WHISKYS,,9900045700006,PZ,PZ
TODOS,0000000488 - POS TODOS,4587,0000004587,WHI J. WALKER BLUE LABEL,KIT,0029,WHISKYS,,9900458700006,PZ,PZ
TODOS,0000000488 - POS TODOS,3738,0000003738,WHI J. WALKER DOUBLE BLACK,KIT,0029,WHISKYS,,9900373800003,PZ,PZ
TODOS,0000000488 - POS TODOS,4790,0000004790,WHI J. WALKER DOUBLE BLACK COPA,KIT,0029,WHISKYS,,9900479000000,PZ,PZ
TODOS,0000000488 - POS TODOS,3739,0000003739,WHI J. WALKER GREEN LABEL,KIT,0029,WHISKYS,,9900373900000,PZ,PZ
TODOS,0000000488 - POS TODOS,579,0000000579,WHI J. WALKER RED LABEL,KIT,0029,WHISKYS,,9900057900005,PZ,PZ
TODOS,0000000488 - POS TODOS,778,0000000778,WHI J. WALKER RED LABEL COPA,KIT,0029,WHISKYS,,9900077800002,PZ,PZ
TODOS,0000000488 - POS TODOS,3752,0000003752,WHI WOODFORD RSVE.,KIT,0029,WHISKYS,,9900375200009,PZ,PZ
TODOS,0000000488 - POS TODOS,3753,0000003753,WHI WOODFORD RSVE. COPA,KIT,0029,WHISKYS,,9900375300006,PZ,PZ
TODOS,0000000488 - POS TODOS,8783,0000008783,VR CASA IZAMAL ROSADO,KIT,0030,VINOS ROSADOS,,9900878300008,PZ,PZ
TODOS,0000000488 - POS TODOS,8784,0000008784,VR CASA IZAMAL ROSADO COPA,KIT,0030,VINOS ROSADOS,,9900878400005,PZ,PZ
TODOS,0000000488 - POS TODOS,4342,0000004342,VR SANTOS BRUJOS ROSE,KIT,0030,VINOS ROSADOS,,9900434200001,PZ,PZ
TODOS,0000000488 - POS TODOS,8793,0000008793,VB CASA IZAMAL BLANCO CHENIN,KIT,0031,VINOS BLANCOS,,9900879300007,PZ,PZ
TODOS,0000000488 - POS TODOS,8794,0000008794,VB CASA IZAMAL BLANCO CHENIN COPA,KIT,0031,VINOS BLANCOS,,9900879400004,PZ,PZ
TODOS,0000000488 - POS TODOS,4195,0000004195,VB SANTOS BRUJOS CHARDONAY,KIT,0031,VINOS BLANCOS,,9900419500003,PZ,PZ
TODOS,0000000488 - POS TODOS,9350,0000009350,COC APEROL SPRITZ,SERVICIO,0035,COCKTAILS Y MIXOLOGIA,,9900935000001,PZ,PZ
TODOS,0000000488 - POS TODOS,9352,0000009352,COC BLACKBERRY SPRITZ,SERVICIO,0035,COCKTAILS Y MIXOLOGIA,,9900935200005,PZ,PZ
TODOS,0000000488 - POS TODOS,9360,0000009360,COC CARAJILLO,SERVICIO,0035,COCKTAILS Y MIXOLOGIA,,9900936000000,PZ,PZ
TODOS,0000000488 - POS TODOS,9316,0000009316,COC CLERICOT,SERVICIO,0035,COCKTAILS Y MIXOLOGIA,,9900931600007,PZ,PZ
TODOS,0000000488 - POS TODOS,9328,0000009328,COC COSMOPOLITAN,SERVICIO,0035,COCKTAILS Y MIXOLOGIA,,9900932800000,PZ,PZ
TODOS,0000000488 - POS TODOS,9606,0000009606,COC DIA DE LAS MADRES,SERVICIO,0035,COCKTAILS Y MIXOLOGIA,,9900960600009,PZ,PZ
TODOS,0000000488 - POS TODOS,9326,0000009326,COC DIA DEL TEQUILA,SERVICIO,0035,COCKTAILS Y MIXOLOGIA,,9900932600006,PZ,PZ
TODOS,0000000488 - POS TODOS,9348,0000009348,COC HUGO SPRITZ,SERVICIO,0035,COCKTAILS Y MIXOLOGIA,,9900934800008,PZ,PZ
TODOS,0000000488 - POS TODOS,8520,0000008520,COC LEMON SPRITZ,KIT,0035,COCKTAILS Y MIXOLOGIA,,9900852000009,PZ,PZ
TODOS,0000000488 - POS TODOS,9322,0000009322,COC MANHATTAN,SERVICIO,0035,COCKTAILS Y MIXOLOGIA,,9900932200008,PZ,PZ
TODOS,0000000488 - POS TODOS,8090,0000008090,COC MARGARITA,SERVICIO,0035,COCKTAILS Y MIXOLOGIA,,9900809000007,PZ,PZ
TODOS,0000000488 - POS TODOS,8521,0000008521,COC MIDORI SPRITZ,KIT,0035,COCKTAILS Y MIXOLOGIA,,9900852100006,PZ,PZ
TODOS,0000000488 - POS TODOS,8087,0000008087,COC MOJITO,SERVICIO,0035,COCKTAILS Y MIXOLOGIA,,9900808700007,PZ,PZ
TODOS,0000000488 - POS TODOS,9354,0000009354,COC MOSCOW MULE,SERVICIO,0035,COCKTAILS Y MIXOLOGIA,,9900935400009,PZ,PZ
TODOS,0000000488 - POS TODOS,8102,0000008102,COC NEGRONI,SERVICIO,0035,COCKTAILS Y MIXOLOGIA,,9900810200007,PZ,PZ
TODOS,0000000488 - POS TODOS,1064,0000001064,COC OLD FASHIONED,NORMAL,0035,COCKTAILS Y MIXOLOGIA,,9900106600009,PZ,PZ
TODOS,0000000488 - POS TODOS,9330,0000009330,COC PIÑA COLADA,SERVICIO,0035,COCKTAILS Y MIXOLOGIA,,9900933000003,PZ,PZ
TODOS,0000000488 - POS TODOS,9320,0000009320,COC SANGRIA NATURAL,SERVICIO,0035,COCKTAILS Y MIXOLOGIA,,9900932000004,PZ,PZ
TODOS,0000000488 - POS TODOS,9318,0000009318,COC TINTO DE VERANO,SERVICIO,0035,COCKTAILS Y MIXOLOGIA,,9900931800001,PZ,PZ
TODOS,0000000488 - POS TODOS,9324,0000009324,COC VODKA MARTINI,SERVICIO,0035,COCKTAILS Y MIXOLOGIA,,9900932400002,PZ,PZ
TODOS,0000000488 - POS TODOS,4163,0000004163,MIXO GINDAMOMO,KIT,0035,COCKTAILS Y MIXOLOGIA,,9900416300002,PZ,PZ
TODOS,0000000488 - POS TODOS,9332,0000009332,MIXO PASSION GIN,SERVICIO,0035,COCKTAILS Y MIXOLOGIA,,9900933200007,PZ,PZ
TODOS,0000000488 - POS TODOS,7411,0000007411,JUGO DE CARNE,KIT,0039,SOPAS Y PASTAS,,9900741100001,PZ,PZ
TODOS,0000000488 - POS TODOS,8044,0000008044,CENA FIN DE AÑO,SERVICIO,0041,EVENTOS/TEMPORADA,,9900804400000,PZ,PZ
TODOS,0000000488 - POS TODOS,8075,0000008075,CENA NIÑOS FIN DE AÑO,SERVICIO,0041,EVENTOS/TEMPORADA,,9900807500004,PZ,PZ
TODOS,0000000488 - POS TODOS,320,0000000320,CHAMORRO PIBIL,KIT,0041,EVENTOS/TEMPORADA,,9900032000003,PZ,PZ
TODOS,0000000488 - POS TODOS,8101,0000008101,CHILE EN NOGADA,SERVICIO,0041,EVENTOS/TEMPORADA,,9900810100000,PZ,PZ
TODOS,0000000488 - POS TODOS,8688,0000008688,HAMBURGUESA C. PAPAS,KIT,0041,EVENTOS/TEMPORADA,,9900868800006,PZ,PZ
TODOS,0000000488 - POS TODOS,9440,0000009440,POSTRE 14 DE FEBRERO,NORMAL,0041,EVENTOS/TEMPORADA,,9900944000009,PZ,PZ
TODOS,0000000488 - POS TODOS,8164,0000008164,SERVICIO DE CATERING,SERVICIO,0041,EVENTOS/TEMPORADA,,9900816400005,PZ,PZ
TODOS,0000000488 - POS TODOS,9021,0000009021,CHILAQUILES VERDES,KIT,0044,DESAYUNOS,,9900902100000,PZ,PZ
TODOS,0000000488 - POS TODOS,9183,0000009183,COPA O PLATO DE FRUTAS,NORMAL,0044,DESAYUNOS,,9900918300005,PZ,PZ
TODOS,0000000488 - POS TODOS,8572,0000008572,PUSH,SERVICIO,0045,PUSH,,9900857200008,PZ,PZ
TODOS,0000000488 - POS TODOS,4034,0000004034,CH M&C BRUT IMPERIAL,KIT,0058,CHAMPAGNES Y COGNACS,,9900403400005,PZ,PZ
TODOS,0000000488 - POS TODOS,4038,0000004038,CH M&C NECTAR IMPERIAL,KIT,0058,CHAMPAGNES Y COGNACS,,9900403800003,PZ,PZ
TODOS,0000000488 - POS TODOS,4044,0000004044,COG HENNESSY VS,KIT,0058,CHAMPAGNES Y COGNACS,,9900404400004,PZ,PZ
TODOS,0000000488 - POS TODOS,1541,0000001541,COG HENNESSY VSOP,KIT,0058,CHAMPAGNES Y COGNACS,,9900154300005,PZ,PZ
TODOS,0000000488 - POS TODOS,1017,0000001017,COG HENNESSY VSOP COPA,KIT,0058,CHAMPAGNES Y COGNACS,,9900101900005,PZ,PZ
TODOS,0000000488 - POS TODOS,4048,0000004048,COG HENNESSY XO COPA,KIT,0058,CHAMPAGNES Y COGNACS,,9900404800002,PZ,PZ
TODOS,0000000488 - POS TODOS,3966,0000003966,BRA CARDENAL DE MENDOZA,KIT,0059,RONES Y BRANDYS,,9900396600000,PZ,PZ
TODOS,0000000488 - POS TODOS,3967,0000003967,BRA FUNDADOR,KIT,0059,RONES Y BRANDYS,,9900396700007,PZ,PZ
TODOS,0000000488 - POS TODOS,3969,0000003969,BRA TERRY CENTENARIO,KIT,0059,RONES Y BRANDYS,,9900396900001,PZ,PZ
TODOS,0000000488 - POS TODOS,3971,0000003971,BRA TORRES 10 AÑOS,KIT,0059,RONES Y BRANDYS,,9900397100004,PZ,PZ
TODOS,0000000488 - POS TODOS,1537,0000001537,BRA TORRES 10 AÑOS COPA,KIT,0059,RONES Y BRANDYS,,9900153900008,PZ,PZ
TODOS,0000000488 - POS TODOS,3972,0000003972,BRA TORRES 15 AÑOS,KIT,0059,RONES Y BRANDYS,,9900397200001,PZ,PZ
TODOS,0000000488 - POS TODOS,1538,0000001538,BRA TORRES 15 AÑOS COPA,KIT,0059,RONES Y BRANDYS,,9900154000004,PZ,PZ
TODOS,0000000488 - POS TODOS,3973,0000003973,RON APPLETON BLANCO,KIT,0059,RONES Y BRANDYS,,9900397300008,PZ,PZ
TODOS,0000000488 - POS TODOS,3975,0000003975,RON APPLETON ESPECIAL,KIT,0059,RONES Y BRANDYS,,9900397500002,PZ,PZ
TODOS,0000000488 - POS TODOS,3977,0000003977,RON APPLETON ESTATE SIGNATURE,KIT,0059,RONES Y BRANDYS,,9900397700006,PZ,PZ
TODOS,0000000488 - POS TODOS,3978,0000003978,RON APPLETON ESTATE SIGNATURE COPA,KIT,0059,RONES Y BRANDYS,,9900397800003,PZ,PZ
TODOS,0000000488 - POS TODOS,3979,0000003979,RON BACARDI 08 AÑOS,KIT,0059,RONES Y BRANDYS,,9900397900000,PZ,PZ
TODOS,0000000488 - POS TODOS,3980,0000003980,RON BACARDI 08 AÑOS COPA,KIT,0059,RONES Y BRANDYS,,9900398000006,PZ,PZ
TODOS,0000000488 - POS TODOS,3981,0000003981,RON BACARDI AÑEJO,KIT,0059,RONES Y BRANDYS,,9900398100003,PZ,PZ
TODOS,0000000488 - POS TODOS,3982,0000003982,RON BACARDI AÑEJO COPA,KIT,0059,RONES Y BRANDYS,,9900398200000,PZ,PZ
TODOS,0000000488 - POS TODOS,3983,0000003983,RON BACARDI BLANCO,KIT,0059,RONES Y BRANDYS,,9900398300007,PZ,PZ
TODOS,0000000488 - POS TODOS,464,0000000464,RON BACARDI BLANCO COPA,KIT,0059,RONES Y BRANDYS,,9900046400004,PZ,PZ
TODOS,0000000488 - POS TODOS,3986,0000003986,RON BACARDI SOLERA,KIT,0059,RONES Y BRANDYS,,9900398600008,PZ,PZ
TODOS,0000000488 - POS TODOS,3987,0000003987,RON BACARDI SOLERA COPA,KIT,0059,RONES Y BRANDYS,,9900398700005,PZ,PZ
TODOS,0000000488 - POS TODOS,4520,0000004520,RON BRUGAL 1888,KIT,0059,RONES Y BRANDYS,,9900452000003,PZ,PZ
TODOS,0000000488 - POS TODOS,4521,0000004521,RON BRUGAL 1888 COPA,KIT,0059,RONES Y BRANDYS,,9900452100000,PZ,PZ
TODOS,0000000488 - POS TODOS,3988,0000003988,RON CAPITAN MORGAN SPICED,KIT,0059,RONES Y BRANDYS,,9900398800002,PZ,PZ
TODOS,0000000488 - POS TODOS,3989,0000003989,RON CAPITAN MORGAN SPICED COPA,KIT,0059,RONES Y BRANDYS,,9900398900009,PZ,PZ
TODOS,0000000488 - POS TODOS,3992,0000003992,RON FLOR DE CAÑA 04 AÑOS BLANCO,KIT,0059,RONES Y BRANDYS,,9900399200009,PZ,PZ
TODOS,0000000488 - POS TODOS,3994,0000003994,RON FLOR DE CAÑA 05 AÑOS,KIT,0059,RONES Y BRANDYS,,9900399400003,PZ,PZ
TODOS,0000000488 - POS TODOS,3996,0000003996,RON FLOR DE CAÑA 07 AÑOS,KIT,0059,RONES Y BRANDYS,,9900399600007,PZ,PZ
TODOS,0000000488 - POS TODOS,4801,0000004801,RON FLOR DE CAÑA 07 AÑOS COPA,KIT,0059,RONES Y BRANDYS,,9900480100003,PZ,PZ
TODOS,0000000488 - POS TODOS,3997,0000003997,RON FLOR DE CAÑA 12 AÑOS,KIT,0059,RONES Y BRANDYS,,9900399700004,PZ,PZ
TODOS,0000000488 - POS TODOS,4802,0000004802,RON FLOR DE CAÑA 12 AÑOS COPA,KIT,0059,RONES Y BRANDYS,,9900480200000,PZ,PZ
TODOS,0000000488 - POS TODOS,4002,0000004002,RON HAVANA CLUB 03 AÑOS,KIT,0059,RONES Y BRANDYS,,9900400200004,PZ,PZ
TODOS,0000000488 - POS TODOS,4003,0000004003,RON HAVANA CLUB 03 AÑOS COPA,KIT,0059,RONES Y BRANDYS,,9900400300001,PZ,PZ
TODOS,0000000488 - POS TODOS,4004,0000004004,RON HAVANA CLUB 07 AÑOS,KIT,0059,RONES Y BRANDYS,,9900400400008,PZ,PZ
TODOS,0000000488 - POS TODOS,4614,0000004614,RON HAVANA CLUB 07 AÑOS COPA,KIT,0059,RONES Y BRANDYS,,9900461400009,PZ,PZ
TODOS,0000000488 - POS TODOS,4005,0000004005,RON MALIBU,KIT,0059,RONES Y BRANDYS,,9900400500005,PZ,PZ
TODOS,0000000488 - POS TODOS,4006,0000004006,RON MALIBU COPA,KIT,0059,RONES Y BRANDYS,,9900400600002,PZ,PZ
TODOS,0000000488 - POS TODOS,4007,0000004007,RON MATUSALEM CLASICO,KIT,0059,RONES Y BRANDYS,,9900400700009,PZ,PZ
TODOS,0000000488 - POS TODOS,4008,0000004008,RON MATUSALEM CLASICO COPA,KIT,0059,RONES Y BRANDYS,,9900400800006,PZ,PZ
TODOS,0000000488 - POS TODOS,4009,0000004009,RON MATUSALEM G. RSVA. 15 AÑOS,KIT,0059,RONES Y BRANDYS,,9900400900003,PZ,PZ
TODOS,0000000488 - POS TODOS,4010,0000004010,RON MATUSALEM G. RSVA. 15 AÑOS COPA,KIT,0059,RONES Y BRANDYS,,9900401000009,PZ,PZ
TODOS,0000000488 - POS TODOS,4012,0000004012,RON MATUSALEM G. RSVA. 18 AÑOS,KIT,0059,RONES Y BRANDYS,,9900401200003,PZ,PZ
TODOS,0000000488 - POS TODOS,4011,0000004011,RON MATUSALEM G. RSVA. 18 AÑOS COPA,KIT,0059,RONES Y BRANDYS,,9900401100006,PZ,PZ
TODOS,0000000488 - POS TODOS,4013,0000004013,RON MATUSALEM G. RSVA. 23 AÑOS,KIT,0059,RONES Y BRANDYS,,9900401300000,PZ,PZ
TODOS,0000000488 - POS TODOS,4014,0000004014,RON MATUSALEM G. RSVA. 23 AÑOS COPA,KIT,0059,RONES Y BRANDYS,,9900401400007,PZ,PZ
TODOS,0000000488 - POS TODOS,4015,0000004015,RON MATUSALEM PLATINO,KIT,0059,RONES Y BRANDYS,,9900401500004,PZ,PZ
TODOS,0000000488 - POS TODOS,4016,0000004016,RON MATUSALEM PLATINO COPA,KIT,0059,RONES Y BRANDYS,,9900401600001,PZ,PZ
TODOS,0000000488 - POS TODOS,4017,0000004017,RON ZACAPA CENTENARIO 23 AÑOS,KIT,0059,RONES Y BRANDYS,,9900401700008,PZ,PZ
TODOS,0000000488 - POS TODOS,4793,0000004793,RON ZACAPA CENTENARIO 23 AÑOS COPA,KIT,0059,RONES Y BRANDYS,,9900479300001,PZ,PZ
TODOS,0000000488 - POS TODOS,4018,0000004018,RON ZACAPA CENTENARIO XO,KIT,0059,RONES Y BRANDYS,,9900401800005,PZ,PZ
TODOS,0000000488 - POS TODOS,4019,0000004019,RON ZACAPA CENTENARIO XO COPA,KIT,0059,RONES Y BRANDYS,,9900401900002,PZ,PZ
TODOS,0000000488 - POS TODOS,4526,0000004526,SMALT CARDHU 12 AÑOS COPA,KIT,0060,SMALTS,,9900452600005,PZ,PZ
TODOS,0000000488 - POS TODOS,3767,0000003767,SMALT DALMORE 12 AÑOS,KIT,0060,SMALTS,,9900376700003,PZ,PZ
TODOS,0000000488 - POS TODOS,3768,0000003768,SMALT DALMORE 12 AÑOS COPA,KIT,0060,SMALTS,,9900376800000,PZ,PZ
TODOS,0000000488 - POS TODOS,3771,0000003771,SMALT GLENFIDDICH 12 AÑOS,KIT,0060,SMALTS,,9900377100000,PZ,PZ
TODOS,0000000488 - POS TODOS,4806,0000004806,SMALT GLENFIDDICH 12 AÑOS COPA,KIT,0060,SMALTS,,9900480600008,PZ,PZ
TODOS,0000000488 - POS TODOS,3772,0000003772,SMALT GLENFIDDICH 15 AÑOS,KIT,0060,SMALTS,,9900377200007,PZ,PZ
TODOS,0000000488 - POS TODOS,3773,0000003773,SMALT GLENFIDDICH 15 AÑOS COPA,KIT,0060,SMALTS,,9900377300004,PZ,PZ
TODOS,0000000488 - POS TODOS,3776,0000003776,SMALT GLENFIDDICH 21 AÑOS,KIT,0060,SMALTS,,9900377600005,PZ,PZ
TODOS,0000000488 - POS TODOS,3777,0000003777,SMALT GLENFIDDICH 21 AÑOS COPA,KIT,0060,SMALTS,,9900377700002,PZ,PZ
TODOS,0000000488 - POS TODOS,3778,0000003778,SMALT GLENLIVET 15 AÑOS,KIT,0060,SMALTS,,9900377800009,PZ,PZ
TODOS,0000000488 - POS TODOS,3779,0000003779,SMALT GLENLIVET 15 AÑOS COPA,KIT,0060,SMALTS,,9900377900006,PZ,PZ
TODOS,0000000488 - POS TODOS,8810,0000008810,SMALT GLENLIVET 18 AÑOS COPA,KIT,0060,SMALTS,,9900881000001,PZ,PZ
TODOS,0000000488 - POS TODOS,3780,0000003780,SMALT GLENLIVET FOUNDERS RSVE.,KIT,0060,SMALTS,,9900378000002,PZ,PZ
TODOS,0000000488 - POS TODOS,3781,0000003781,SMALT GLENLIVET FOUNDERS RSVE. COPA,KIT,0060,SMALTS,,9900378100009,PZ,PZ
TODOS,0000000488 - POS TODOS,3782,0000003782,SMALT GLENMORANGIE 10 AÑOS ORIGINAL,KIT,0060,SMALTS,,9900378200006,PZ,PZ
TODOS,0000000488 - POS TODOS,3783,0000003783,SMALT GLENMORANGIE 10 AÑOS ORIGINAL COPA,KIT,0060,SMALTS,,9900378300003,PZ,PZ
TODOS,0000000488 - POS TODOS,3786,0000003786,SMALT GLENMORANGIE LASANTA,KIT,0060,SMALTS,,9900378600004,PZ,PZ
TODOS,0000000488 - POS TODOS,3787,0000003787,SMALT GLENMORANGIE LASANTA COPA,KIT,0060,SMALTS,,9900378700001,PZ,PZ
TODOS,0000000488 - POS TODOS,3791,0000003791,SMALT GLENMORANGIE QTA RUBAN COPA,KIT,0060,SMALTS,,9900379100008,PZ,PZ
TODOS,0000000488 - POS TODOS,3807,0000003807,SMALT MACALLAN 12 AÑOS DOUBLE CASK,KIT,0060,SMALTS,,9900380700006,PZ,PZ
TODOS,0000000488 - POS TODOS,4807,0000004807,SMALT MACALLAN 12 AÑOS DOUBLE CASK COPA,KIT,0060,SMALTS,,9900480700005,PZ,PZ
TODOS,0000000488 - POS TODOS,3800,0000003800,SMALT MACALLAN 12 AÑOS TRIPLE CASK,KIT,0060,SMALTS,,9900380000007,PZ,PZ
TODOS,0000000488 - POS TODOS,459,0000000459,SMALT MACALLAN 12 AÑOS TRIPLE CASK COPA,KIT,0060,SMALTS,,9900045900000,PZ,PZ
TODOS,0000000488 - POS TODOS,3801,0000003801,SMALT MACALLAN 15 AÑOS TRIPLE CASK,KIT,0060,SMALTS,,9900380100004,PZ,PZ
TODOS,0000000488 - POS TODOS,3802,0000003802,SMALT MACALLAN 15 AÑOS TRIPLE CASK COPA,KIT,0060,SMALTS,,9900380200001,PZ,PZ
TODOS,0000000488 - POS TODOS,4539,0000004539,SMALT MACALLAN 18 AÑOS SHERRY OAK,KIT,0060,SMALTS,,9900453900005,PZ,PZ
TODOS,0000000488 - POS TODOS,4462,0000004462,SMALT MACALLAN 18 AÑOS SHERRY OAK COPA,KIT,0060,SMALTS,,9900446200006,PZ,PZ
TODOS,0000000488 - POS TODOS,3920,0000003920,MEZ 400 CONEJOS CUISHE,KIT,0062,TEQUILAS Y MEZCALES,,9900392000002,PZ,PZ
TODOS,0000000488 - POS TODOS,4505,0000004505,MEZ 400 CONEJOS CUISHE COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900450500000,PZ,PZ
TODOS,0000000488 - POS TODOS,3919,0000003919,MEZ 400 CONEJOS ESPADIN JOVEN,KIT,0062,TEQUILAS Y MEZCALES,,9900391900006,PZ,PZ
TODOS,0000000488 - POS TODOS,4610,0000004610,MEZ 400 CONEJOS ESPADIN JOVEN COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900461000001,PZ,PZ
TODOS,0000000488 - POS TODOS,771,0000000771,MEZ 400 CONEJOS REPOSADO,KIT,0062,TEQUILAS Y MEZCALES,,9900077100003,PZ,PZ
TODOS,0000000488 - POS TODOS,449,0000000449,MEZ 400 CONEJOS REPOSADO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900044900001,PZ,PZ
TODOS,0000000488 - POS TODOS,3863,0000003863,MEZ 400 CONEJOS TOBALA,KIT,0062,TEQUILAS Y MEZCALES,,9900386300002,PZ,PZ
TODOS,0000000488 - POS TODOS,3864,0000003864,MEZ 400 CONEJOS TOBALA COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900386400009,PZ,PZ
TODOS,0000000488 - POS TODOS,4507,0000004507,MEZ AMARAS ESPADIN JOVEN,KIT,0062,TEQUILAS Y MEZCALES,,9900450700004,PZ,PZ
TODOS,0000000488 - POS TODOS,5251,0000005251,MEZ CREYENTE CUISHE,KIT,0062,TEQUILAS Y MEZCALES,,9900525100005,PZ,PZ
TODOS,0000000488 - POS TODOS,4510,0000004510,MEZ CREYENTE CUISHE COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900451000004,PZ,PZ
TODOS,0000000488 - POS TODOS,5641,0000005641,MEZ CREYENTE ESPADIN JOVEN,KIT,0062,TEQUILAS Y MEZCALES,,9900564100004,PZ,PZ
TODOS,0000000488 - POS TODOS,3868,0000003868,MEZ CREYENTE ESPADIN JOVEN COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900386800007,PZ,PZ
TODOS,0000000488 - POS TODOS,3869,0000003869,MEZ CREYENTE TOBALA,KIT,0062,TEQUILAS Y MEZCALES,,9900386900004,PZ,PZ
TODOS,0000000488 - POS TODOS,3870,0000003870,MEZ CREYENTE TOBALA COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900387000000,PZ,PZ
TODOS,0000000488 - POS TODOS,3873,0000003873,MEZ SAN COSME,KIT,0062,TEQUILAS Y MEZCALES,,9900387300001,PZ,PZ
TODOS,0000000488 - POS TODOS,6858,0000006858,MEZ SIN PENA,KIT,0062,TEQUILAS Y MEZCALES,,9900685800005,PZ,PZ
TODOS,0000000488 - POS TODOS,6859,0000006859,MEZ SIN PENA COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900685900002,PZ,PZ
TODOS,0000000488 - POS TODOS,3877,0000003877,MEZ UNION JOVEN,KIT,0062,TEQUILAS Y MEZCALES,,9900387700009,PZ,PZ
TODOS,0000000488 - POS TODOS,3878,0000003878,MEZ UNION JOVEN COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900387800006,PZ,PZ
TODOS,0000000488 - POS TODOS,3879,0000003879,TEQ 1800 CRISTALINO AÑEJO,KIT,0062,TEQUILAS Y MEZCALES,,9900387900003,PZ,PZ
TODOS,0000000488 - POS TODOS,448,0000000448,TEQ 1800 CRISTALINO AÑEJO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900044800004,PZ,PZ
TODOS,0000000488 - POS TODOS,3881,0000003881,TEQ 1800 MILENIO FERNANDO,KIT,0062,TEQUILAS Y MEZCALES,,9900388100006,PZ,PZ
TODOS,0000000488 - POS TODOS,8587,0000008587,TEQ ALTOS INFUSIONADO C. CAFE COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900858700002,PZ,PZ
TODOS,0000000488 - POS TODOS,8590,0000008590,TEQ ALTOS INFUSIONADO C. CITRICOS COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900859000002,PZ,PZ
TODOS,0000000488 - POS TODOS,8182,0000008182,TEQ AVION RSVA. 44 E.A.,KIT,0062,TEQUILAS Y MEZCALES,,9900818200009,PZ,PZ
TODOS,0000000488 - POS TODOS,8183,0000008183,TEQ AVION RSVA. 44 E.A. COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900818300006,PZ,PZ
TODOS,0000000488 - POS TODOS,8180,0000008180,TEQ AVION RSVA. CRISTALINO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900818000005,PZ,PZ
TODOS,0000000488 - POS TODOS,3891,0000003891,TEQ CASA DRAGONES JOVEN,KIT,0062,TEQUILAS Y MEZCALES,,9900389100005,PZ,PZ
TODOS,0000000488 - POS TODOS,6856,0000006856,TEQ CENTENARIO PLATA,KIT,0062,TEQUILAS Y MEZCALES,,9900685600001,PZ,PZ
