application,file,module,classification
frontend,frontend/src/pages/tablajeria/TablajeriaDashboard.jsx,react-router-dom,DECLARED
frontend,frontend/src/pages/tablajeria/PlantillasPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/tablajeria/PlantillasPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/tablajeria/PlantillasPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/tablajeria/PlantillasPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/tablajeria/PlantillasPage.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/pages/tablajeria/PlantillasPage.jsx,lucide-react,DECLARED
frontend,frontend/src/pages/tablajeria/PlantillasPage.jsx,react,DECLARED
frontend,frontend/src/pages/tablajeria/PlantillasPage.jsx,sonner,DECLARED
frontend,frontend/src/pages/tablajeria/CapturaDirectaPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/tablajeria/CapturaDirectaPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/tablajeria/CapturaDirectaPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/tablajeria/CapturaDirectaPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/tablajeria/CapturaDirectaPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/tablajeria/CapturaDirectaPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/tablajeria/CapturaDirectaPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/tablajeria/CapturaDirectaPage.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/pages/tablajeria/CapturaDirectaPage.jsx,lucide-react,DECLARED
frontend,frontend/src/pages/tablajeria/CapturaDirectaPage.jsx,react,DECLARED
frontend,frontend/src/pages/tablajeria/CapturaDirectaPage.jsx,react-router-dom,DECLARED
frontend,frontend/src/pages/tablajeria/CapturaDirectaPage.jsx,sonner,DECLARED
frontend,frontend/src/pages/crm/OperacionesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/OportunidadesPage.jsx,./CerrarOportunidadModal,LOCAL
frontend,frontend/src/pages/crm/OportunidadesPage.jsx,./OportunidadForm,LOCAL
frontend,frontend/src/pages/crm/OportunidadesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/OportunidadesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/OportunidadesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/OportunidadesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/OportunidadesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/OportunidadesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/OportunidadesPage.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/pages/crm/OportunidadesPage.jsx,lucide-react,DECLARED
frontend,frontend/src/pages/crm/OportunidadesPage.jsx,react,DECLARED
frontend,frontend/src/pages/crm/OportunidadesPage.jsx,sonner,DECLARED
frontend,frontend/src/pages/crm/CRMDashboard.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/CRMDashboard.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/pages/crm/CRMDashboard.jsx,lucide-react,DECLARED
frontend,frontend/src/pages/crm/CRMDashboard.jsx,react,DECLARED
frontend,frontend/src/pages/crm/CuentasPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/CuentasPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/CuentasPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/CuentasPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/CuentasPage.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/pages/crm/CuentasPage.jsx,lucide-react,DECLARED
frontend,frontend/src/pages/crm/CuentasPage.jsx,react,DECLARED
frontend,frontend/src/pages/crm/CuentasPage.jsx,sonner,DECLARED
frontend,frontend/src/pages/crm/ImplementacionesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/ImplementacionesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/ImplementacionesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/ImplementacionesPage.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/pages/crm/ImplementacionesPage.jsx,lucide-react,DECLARED
frontend,frontend/src/pages/crm/ImplementacionesPage.jsx,react,DECLARED
frontend,frontend/src/pages/crm/PedidosPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/PedidosPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/PedidosPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/PedidosPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/PedidosPage.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/pages/crm/PedidosPage.jsx,lucide-react,DECLARED
frontend,frontend/src/pages/crm/PedidosPage.jsx,react,DECLARED
frontend,frontend/src/pages/crm/PedidosPage.jsx,sonner,DECLARED
frontend,frontend/src/pages/crm/KPIsPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/CerrarOportunidadModal.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/CerrarOportunidadModal.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/CerrarOportunidadModal.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/CerrarOportunidadModal.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/CerrarOportunidadModal.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/CerrarOportunidadModal.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/CerrarOportunidadModal.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/pages/crm/CerrarOportunidadModal.jsx,lucide-react,DECLARED
frontend,frontend/src/pages/crm/CerrarOportunidadModal.jsx,react,DECLARED
frontend,frontend/src/pages/crm/CerrarOportunidadModal.jsx,sonner,DECLARED
frontend,frontend/src/pages/crm/CotizacionesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/CotizacionesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/CotizacionesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/CotizacionesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/CotizacionesPage.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/pages/crm/CotizacionesPage.jsx,lucide-react,DECLARED
frontend,frontend/src/pages/crm/CotizacionesPage.jsx,react,DECLARED
frontend,frontend/src/pages/crm/CotizacionesPage.jsx,sonner,DECLARED
frontend,frontend/src/pages/crm/RemisionesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/RemisionesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/RemisionesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/RemisionesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/RemisionesPage.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/pages/crm/RemisionesPage.jsx,lucide-react,DECLARED
frontend,frontend/src/pages/crm/RemisionesPage.jsx,react,DECLARED
frontend,frontend/src/pages/crm/RemisionesPage.jsx,sonner,DECLARED
frontend,frontend/src/pages/crm/LeadForm.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/LeadForm.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/LeadForm.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/LeadForm.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/LeadForm.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/LeadForm.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/LeadForm.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/pages/crm/LeadForm.jsx,lucide-react,DECLARED
frontend,frontend/src/pages/crm/LeadForm.jsx,react,DECLARED
frontend,frontend/src/pages/crm/LeadForm.jsx,sonner,DECLARED
frontend,frontend/src/pages/crm/PostventaPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/PostventaPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/PostventaPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/PostventaPage.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/pages/crm/PostventaPage.jsx,lucide-react,DECLARED
frontend,frontend/src/pages/crm/PostventaPage.jsx,react,DECLARED
frontend,frontend/src/pages/crm/SolicitudesAltaPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/SolicitudesAltaPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/SolicitudesAltaPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/SolicitudesAltaPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/SolicitudesAltaPage.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/pages/crm/SolicitudesAltaPage.jsx,lucide-react,DECLARED
frontend,frontend/src/pages/crm/SolicitudesAltaPage.jsx,react,DECLARED
frontend,frontend/src/pages/crm/SolicitudesAltaPage.jsx,sonner,DECLARED
frontend,frontend/src/pages/crm/ConvertirLeadModal.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/ConvertirLeadModal.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/ConvertirLeadModal.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/ConvertirLeadModal.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/ConvertirLeadModal.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/ConvertirLeadModal.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/ConvertirLeadModal.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/pages/crm/ConvertirLeadModal.jsx,lucide-react,DECLARED
frontend,frontend/src/pages/crm/ConvertirLeadModal.jsx,react,DECLARED
frontend,frontend/src/pages/crm/ConvertirLeadModal.jsx,sonner,DECLARED
frontend,frontend/src/pages/crm/PipelinePage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/PipelinePage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/PipelinePage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/PipelinePage.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/pages/crm/PipelinePage.jsx,lucide-react,DECLARED
frontend,frontend/src/pages/crm/PipelinePage.jsx,react,DECLARED
frontend,frontend/src/pages/crm/ActividadesPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/OportunidadForm.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/OportunidadForm.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/OportunidadForm.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/OportunidadForm.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/OportunidadForm.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/OportunidadForm.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/OportunidadForm.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/pages/crm/OportunidadForm.jsx,lucide-react,DECLARED
frontend,frontend/src/pages/crm/OportunidadForm.jsx,react,DECLARED
frontend,frontend/src/pages/crm/OportunidadForm.jsx,sonner,DECLARED
frontend,frontend/src/pages/crm/LeadsPage.jsx,./ConvertirLeadModal,LOCAL
frontend,frontend/src/pages/crm/LeadsPage.jsx,./LeadForm,LOCAL
frontend,frontend/src/pages/crm/LeadsPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/LeadsPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/LeadsPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/LeadsPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/LeadsPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/LeadsPage.jsx,@/components,NOT_DECLARED
frontend,frontend/src/pages/crm/LeadsPage.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/pages/crm/LeadsPage.jsx,lucide-react,DECLARED
frontend,frontend/src/pages/crm/LeadsPage.jsx,react,DECLARED
frontend,frontend/src/pages/crm/LeadsPage.jsx,sonner,DECLARED
frontend,frontend/src/components/PropinasTPV.jsx,../components/ui/button,LOCAL
frontend,frontend/src/components/PropinasTPV.jsx,../components/ui/card,LOCAL
frontend,frontend/src/components/PropinasTPV.jsx,../components/ui/input,LOCAL
frontend,frontend/src/components/PropinasTPV.jsx,../components/ui/label,LOCAL
frontend,frontend/src/components/PropinasTPV.jsx,../filters,LOCAL
frontend,frontend/src/components/PropinasTPV.jsx,../lib/roleUtils,LOCAL
frontend,frontend/src/components/PropinasTPV.jsx,../services/authStorage,LOCAL
frontend,frontend/src/components/PropinasTPV.jsx,../services/logger,LOCAL
frontend,frontend/src/components/PropinasTPV.jsx,../services/operativoApi,LOCAL
frontend,frontend/src/components/PropinasTPV.jsx,./finanzas/propinas,LOCAL
frontend,frontend/src/components/PropinasTPV.jsx,lucide-react,DECLARED
frontend,frontend/src/components/PropinasTPV.jsx,react,DECLARED
frontend,frontend/src/components/BarraLateral.jsx,@/config,NOT_DECLARED
frontend,frontend/src/components/BarraLateral.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/BarraLateral.jsx,lucide-react,DECLARED
frontend,frontend/src/components/BarraLateral.jsx,react,DECLARED
frontend,frontend/src/components/BarraLateral.jsx,react-router-dom,DECLARED
frontend,frontend/src/components/ProtectedRoute.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ProtectedRoute.jsx,react-router-dom,DECLARED
frontend,frontend/src/components/PortalProveedoresTab.jsx,../pages/Proveedores,LOCAL
frontend,frontend/src/components/UniversalQueryTester.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/UniversalQueryTester.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/UniversalQueryTester.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/UniversalQueryTester.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/UniversalQueryTester.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/UniversalQueryTester.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/UniversalQueryTester.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/UniversalQueryTester.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/UniversalQueryTester.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/UniversalQueryTester.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/UniversalQueryTester.jsx,lucide-react,DECLARED
frontend,frontend/src/components/UniversalQueryTester.jsx,react,DECLARED
frontend,frontend/src/components/UniversalQueryTester.jsx,sonner,DECLARED
frontend,frontend/src/components/ModalSolicitudCatalogo.jsx,../services/logger,LOCAL
frontend,frontend/src/components/ModalSolicitudCatalogo.jsx,./ui/button,LOCAL
frontend,frontend/src/components/ModalSolicitudCatalogo.jsx,./ui/dialog,LOCAL
frontend,frontend/src/components/ModalSolicitudCatalogo.jsx,./ui/input,LOCAL
frontend,frontend/src/components/ModalSolicitudCatalogo.jsx,./ui/label,LOCAL
frontend,frontend/src/components/ModalSolicitudCatalogo.jsx,./ui/textarea,LOCAL
frontend,frontend/src/components/ModalSolicitudCatalogo.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ModalSolicitudCatalogo.jsx,react,DECLARED
frontend,frontend/src/components/ModalSolicitudCatalogo.jsx,sonner,DECLARED
frontend,frontend/src/components/TabOperativasCompras.jsx,../services/authStorage,LOCAL
frontend,frontend/src/components/TabOperativasCompras.jsx,../services/logger,LOCAL
frontend,frontend/src/components/TabOperativasCompras.jsx,../services/operativoApi,LOCAL
frontend,frontend/src/components/TabOperativasCompras.jsx,../utils/styleHelpers,LOCAL
frontend,frontend/src/components/TabOperativasCompras.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/TabOperativasCompras.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/TabOperativasCompras.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/TabOperativasCompras.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/TabOperativasCompras.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/TabOperativasCompras.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/TabOperativasCompras.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/TabOperativasCompras.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/TabOperativasCompras.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/TabOperativasCompras.jsx,lucide-react,DECLARED
frontend,frontend/src/components/TabOperativasCompras.jsx,react,DECLARED
frontend,frontend/src/components/TabOperativasCompras.jsx,sonner,DECLARED
frontend,frontend/src/components/GestionSolicitudesCatalogo.jsx,../lib/roleUtils,LOCAL
frontend,frontend/src/components/GestionSolicitudesCatalogo.jsx,../services/authStorage,LOCAL
frontend,frontend/src/components/GestionSolicitudesCatalogo.jsx,../services/logger,LOCAL
frontend,frontend/src/components/GestionSolicitudesCatalogo.jsx,../utils/styleHelpers,LOCAL
frontend,frontend/src/components/GestionSolicitudesCatalogo.jsx,./solicitudes-catalogo,LOCAL
frontend,frontend/src/components/GestionSolicitudesCatalogo.jsx,./ui/button,LOCAL
frontend,frontend/src/components/GestionSolicitudesCatalogo.jsx,./ui/card,LOCAL
frontend,frontend/src/components/GestionSolicitudesCatalogo.jsx,./ui/dialog,LOCAL
frontend,frontend/src/components/GestionSolicitudesCatalogo.jsx,./ui/label,LOCAL
frontend,frontend/src/components/GestionSolicitudesCatalogo.jsx,./ui/textarea,LOCAL
frontend,frontend/src/components/GestionSolicitudesCatalogo.jsx,lucide-react,DECLARED
frontend,frontend/src/components/GestionSolicitudesCatalogo.jsx,react,DECLARED
frontend,frontend/src/components/GestionSolicitudesCatalogo.jsx,sonner,DECLARED
frontend,frontend/src/components/UnidadNegocioContextSelector.jsx,../hooks/useAccessContext,LOCAL
frontend,frontend/src/components/UnidadNegocioContextSelector.jsx,react,DECLARED
frontend,frontend/src/components/SyncStatusIndicator.jsx,../hooks/useLocalFirst,LOCAL
frontend,frontend/src/components/SyncStatusIndicator.jsx,lucide-react,DECLARED
frontend,frontend/src/components/SyncStatusIndicator.jsx,react,DECLARED
frontend,frontend/src/components/TesoreriaCorteZ.jsx,../components/ui/button,LOCAL
frontend,frontend/src/components/TesoreriaCorteZ.jsx,../components/ui/card,LOCAL
frontend,frontend/src/components/TesoreriaCorteZ.jsx,../components/ui/input,LOCAL
frontend,frontend/src/components/TesoreriaCorteZ.jsx,./tesoreria,LOCAL
frontend,frontend/src/components/TesoreriaCorteZ.jsx,lucide-react,DECLARED
frontend,frontend/src/components/TesoreriaCorteZ.jsx,react,DECLARED
frontend,frontend/src/components/recursos-humanos/RhDashboard.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/recursos-humanos/RhDashboard.jsx,lucide-react,DECLARED
frontend,frontend/src/components/recursos-humanos/RhDashboard.jsx,react,DECLARED
frontend,frontend/src/components/recursos-humanos/RhAsistencia.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/recursos-humanos/RhAsistencia.jsx,lucide-react,DECLARED
frontend,frontend/src/components/recursos-humanos/RhAsistencia.jsx,react,DECLARED
frontend,frontend/src/components/recursos-humanos/RhColaboradores.jsx,./shared/RhSharedComponents,LOCAL
frontend,frontend/src/components/recursos-humanos/RhColaboradores.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/recursos-humanos/RhColaboradores.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/recursos-humanos/RhColaboradores.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/recursos-humanos/RhColaboradores.jsx,lucide-react,DECLARED
frontend,frontend/src/components/recursos-humanos/RhColaboradores.jsx,react,DECLARED
frontend,frontend/src/components/recursos-humanos/RhCatalogos.jsx,../GestionSolicitudesCatalogo,LOCAL
frontend,frontend/src/components/recursos-humanos/RhCatalogos.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/recursos-humanos/RhCatalogos.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/recursos-humanos/RhCatalogos.jsx,lucide-react,DECLARED
frontend,frontend/src/components/recursos-humanos/RhCatalogos.jsx,react,DECLARED
frontend,frontend/src/components/recursos-humanos/RhNominas.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/recursos-humanos/RhNominas.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/recursos-humanos/RhNominas.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/recursos-humanos/RhNominas.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/recursos-humanos/RhNominas.jsx,lucide-react,DECLARED
frontend,frontend/src/components/recursos-humanos/RhNominas.jsx,react,DECLARED
frontend,frontend/src/components/recursos-humanos/RhReclutamiento.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/recursos-humanos/RhReclutamiento.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/recursos-humanos/RhReclutamiento.jsx,lucide-react,DECLARED
frontend,frontend/src/components/recursos-humanos/RhReclutamiento.jsx,react,DECLARED
frontend,frontend/src/components/recursos-humanos/RhIncidencias.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/recursos-humanos/RhIncidencias.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/recursos-humanos/RhIncidencias.jsx,lucide-react,DECLARED
frontend,frontend/src/components/recursos-humanos/RhIncidencias.jsx,react,DECLARED
frontend,frontend/src/components/recursos-humanos/shared/RhSharedComponents.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/recursos-humanos/shared/RhSharedComponents.jsx,lucide-react,DECLARED
frontend,frontend/src/components/recursos-humanos/shared/RhSharedComponents.jsx,react,DECLARED
frontend,frontend/src/components/solicitudes-catalogo/SolicitudesComponents.jsx,../ui/badge,LOCAL
frontend,frontend/src/components/solicitudes-catalogo/SolicitudesComponents.jsx,../ui/button,LOCAL
frontend,frontend/src/components/solicitudes-catalogo/SolicitudesComponents.jsx,../ui/card,LOCAL
frontend,frontend/src/components/solicitudes-catalogo/SolicitudesComponents.jsx,lucide-react,DECLARED
frontend,frontend/src/components/navigation/EnterpriseSidebarMenu.jsx,../../config/enterpriseMenuConfig,LOCAL
frontend,frontend/src/components/navigation/EnterpriseSidebarMenu.jsx,../../services/menuContextService,LOCAL
frontend,frontend/src/components/navigation/EnterpriseSidebarMenu.jsx,lucide-react,DECLARED
frontend,frontend/src/components/navigation/EnterpriseSidebarMenu.jsx,react,DECLARED
frontend,frontend/src/components/navigation/EnterpriseSidebarMenu.jsx,react-router-dom,DECLARED
frontend,frontend/src/components/fase2_operativo/ResponsabilidadPendientesPanel.jsx,../../services/logger,LOCAL
frontend,frontend/src/components/fase2_operativo/ResponsabilidadPendientesPanel.jsx,../../services/operativoApi,LOCAL
frontend,frontend/src/components/fase2_operativo/ResponsabilidadPendientesPanel.jsx,./ResponsabilidadAccionesModal,LOCAL
frontend,frontend/src/components/fase2_operativo/ResponsabilidadPendientesPanel.jsx,lucide-react,DECLARED
frontend,frontend/src/components/fase2_operativo/ResponsabilidadPendientesPanel.jsx,react,DECLARED
frontend,frontend/src/components/fase2_operativo/ResponsabilidadCard.jsx,../../services/operativoApi,LOCAL
frontend,frontend/src/components/fase2_operativo/ResponsabilidadCard.jsx,lucide-react,DECLARED
frontend,frontend/src/components/fase2_operativo/ResponsabilidadCard.jsx,react,DECLARED
frontend,frontend/src/components/fase2_operativo/ResponsabilidadAccionesModal.jsx,../../services/operativoApi,LOCAL
frontend,frontend/src/components/fase2_operativo/ResponsabilidadAccionesModal.jsx,lucide-react,DECLARED
frontend,frontend/src/components/fase2_operativo/ResponsabilidadAccionesModal.jsx,react,DECLARED
frontend,frontend/src/components/fase2_operativo/SLACard.jsx,../../services/operativoApi,LOCAL
frontend,frontend/src/components/fase2_operativo/SLACard.jsx,lucide-react,DECLARED
frontend,frontend/src/components/fase2_operativo/SLACard.jsx,react,DECLARED
frontend,frontend/src/components/fase2_operativo/TareaList.jsx,lucide-react,DECLARED
frontend,frontend/src/components/fase2_operativo/WorkflowList.jsx,../../services/logger,LOCAL
frontend,frontend/src/components/fase2_operativo/WorkflowList.jsx,../../services/operativoApi,LOCAL
frontend,frontend/src/components/fase2_operativo/WorkflowList.jsx,lucide-react,DECLARED
frontend,frontend/src/components/fase2_operativo/WorkflowList.jsx,react,DECLARED
frontend,frontend/src/components/fase2_operativo/OperativoDashboard.jsx,./AlertasBanner,LOCAL
frontend,frontend/src/components/fase2_operativo/OperativoDashboard.jsx,./KPICards,LOCAL
frontend,frontend/src/components/fase2_operativo/OperativoDashboard.jsx,./ResponsabilidadCard,LOCAL
frontend,frontend/src/components/fase2_operativo/OperativoDashboard.jsx,./ResponsabilidadPendientesPanel,LOCAL
frontend,frontend/src/components/fase2_operativo/OperativoDashboard.jsx,./SLACard,LOCAL
frontend,frontend/src/components/fase2_operativo/OperativoDashboard.jsx,./TareaList,LOCAL
frontend,frontend/src/components/fase2_operativo/OperativoDashboard.jsx,./WorkflowList,LOCAL
frontend,frontend/src/components/fase2_operativo/OperativoDashboard.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/fase2_operativo/OperativoDashboard.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/fase2_operativo/OperativoDashboard.jsx,@/services,NOT_DECLARED
frontend,frontend/src/components/fase2_operativo/OperativoDashboard.jsx,@/services,NOT_DECLARED
frontend,frontend/src/components/fase2_operativo/OperativoDashboard.jsx,lucide-react,DECLARED
frontend,frontend/src/components/fase2_operativo/OperativoDashboard.jsx,react,DECLARED
frontend,frontend/src/components/fase2_operativo/KPICards.jsx,lucide-react,DECLARED
frontend,frontend/src/components/fase2_operativo/AlertasBanner.jsx,lucide-react,DECLARED
frontend,frontend/src/components/fase2_operativo/AlertasBanner.jsx,react,DECLARED
frontend,frontend/src/components/auditorias/AuditoriasComponents.jsx,../ui/badge,LOCAL
frontend,frontend/src/components/auditorias/AuditoriasComponents.jsx,../ui/button,LOCAL
frontend,frontend/src/components/auditorias/AuditoriasComponents.jsx,../ui/card,LOCAL
frontend,frontend/src/components/auditorias/AuditoriasComponents.jsx,lucide-react,DECLARED
frontend,frontend/src/components/auditorias/AuditoriasComponents.jsx,react,DECLARED
frontend,frontend/src/components/catalogos/ConfiguracionOperativaUnidad.jsx,lucide-react,DECLARED
frontend,frontend/src/components/catalogos/ConfiguracionOperativaUnidad.jsx,react,DECLARED
frontend,frontend/src/components/auth/PasswordControls.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/auth/PasswordControls.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/auth/PasswordControls.jsx,lucide-react,DECLARED
frontend,frontend/src/components/auth/PasswordControls.jsx,react,DECLARED
frontend,frontend/src/components/crm/KPIDashboardIA.jsx,react,DECLARED
frontend,frontend/src/components/crm/CuentasPanel.jsx,react,DECLARED
frontend,frontend/src/components/crm/PipelineKanban.jsx,react,DECLARED
frontend,frontend/src/components/crm/SolicitudesAltaPanel.jsx,react,DECLARED
frontend,frontend/src/components/crm/ActividadesPanel.jsx,react,DECLARED
frontend,frontend/src/components/crm/OperacionesFlujoPanel.jsx,react,DECLARED
frontend,frontend/src/components/admin/RolesList.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/RolesList.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/RolesList.jsx,@/components,NOT_DECLARED
